graph_id,stress,xing,iangle,xangle,ring,absedge,tsne,rng
grafo11424.95,1058.8759,94.0,412.78864,48.15517,629.5686,0.15671681,0.34669742,0.7854294827979038
grafo11425.38,167.10121,16.0,157.6669,6.5055027,147.82185,0.10768469,0.27427125,0.7796888053467
grafo11426.33,126.37297,2.0,122.9564,0.8699885,73.32817,0.09939537,0.19850628,0.30707070707070716
grafo11427.35,126.76585,5.0,151.97894,2.3825238,128.6347,0.08739501,0.19218126,0.6095238095238096
grafo11428.39,146.30774,8.0,175.70311,4.1728196,145.49274,0.10262673,0.1930521,0.6516788766788767
grafo11429.37,112.95505,6.0,139.48605,3.4489708,116.79904,0.07975774,0.18029456,0.5045045045045045
grafo11430.91,1048.239,111.0,379.66907,59.350674,614.0922,0.150003,0.37017563,0.7923992673992675
grafo11431.92,907.7459,91.0,389.88452,44.823166,570.87067,0.135724,0.31027755,0.7300336438923396
grafo11432.92,825.62286,75.0,379.285,42.25019,554.7036,0.13074568,0.27058986,0.6840967908902692
grafo11433.92,1201.4618,187.0,374.46625,95.24058,724.65796,0.20591281,0.3652709,0.8546411318150449
grafo11434.33,82.10827,12.0,145.61823,7.4955945,114.104095,0.068877734,0.18321395,0.5771043771043771
grafo11435.92,949.6255,53.0,394.29312,26.512512,524.4378,0.1222909,0.3241483,0.6979641131815045
grafo11436.37,105.73859,8.0,178.04022,5.5322814,136.86987,0.06833931,0.21310645,0.5670956670956672
grafo11437.36,113.221985,12.0,146.39424,6.089402,129.083,0.0853407,0.201775,0.6789021164021163
grafo11438.37,151.97565,10.0,148.02011,4.743776,126.63798,0.113607965,0.21837659,0.5027027027027027
grafo11439.92,1187.5402,152.0,379.61542,81.12928,722.4072,0.17837968,0.36407128,0.823822463768116
grafo11440.90,1097.1658,156.0,374.4688,89.41323,665.6052,0.1821915,0.36767554,0.8037341670675004
grafo11441.38,112.53498,9.0,158.04425,3.846702,116.77569,0.0791632,0.20498851,0.4848684210526317
grafo11442.33,82.80968,4.0,142.22899,0.8398026,95.11838,0.06944316,0.17452909,0.45959595959595967
grafo11443.35,135.8687,11.0,151.02924,5.847246,122.76501,0.11153262,0.23644932,0.6182539682539683
grafo11444.36,81.45579,6.0,175.24802,1.7128239,118.402466,0.063395664,0.18168099,0.5437830687830687
grafo11445.36,69.63842,4.0,158.17424,1.2132324,89.111824,0.061734352,0.14130543,0.3638227513227513
grafo11446.96,1052.5964,91.0,422.3144,46.274876,671.9497,0.10522075,0.29982156,0.7732845568783069
grafo11447.37,165.70287,32.0,148.89554,18.27326,149.92911,0.12441973,0.24655314,0.66498283998284
grafo11448.91,930.4905,105.0,372.9984,57.288555,580.61597,0.14446487,0.34358385,0.7163090877376592
grafo11449.36,113.32953,8.0,152.87608,3.7523408,115.61463,0.09334044,0.20655312,0.6445767195767196
grafo11450.37,126.485794,12.0,163.43913,5.91722,127.230385,0.0746404,0.2549933,0.5905405405405405
grafo11451.32,176.48691,4.0,126.61812,0.9682957,73.22314,0.09921504,0.39384758,0.44375
grafo11452.38,161.25531,19.0,153.64433,11.395954,154.46385,0.08655773,0.24751465,0.6109649122807017
grafo11453.91,1037.8671,115.0,366.18857,54.69204,619.3848,0.14188445,0.34863123,0.8171114599686029
grafo11454.31,72.61379,5.0,141.53087,1.8182716,93.810295,0.065656,0.17552452,0.4330645161290323
grafo11455.35,92.58966,0.0,165.29996,0.0,58.75437,0.07902571,0.16675319,0.3238095238095239
grafo11456.32,40.025974,0.0,139.77802,0.0,54.82722,0.058417276,0.09633146,0.29895833333333344
grafo11457.92,990.42834,123.0,373.61905,69.61025,628.3567,0.16346173,0.32898745,0.7969979296066253
grafo11458.100,1288.4165,183.0,427.21634,92.45322,800.9182,0.1728578,0.36885405,0.8339242424242425
grafo11459.37,163.7675,12.0,161.7123,5.8225565,132.58861,0.109733626,0.2559706,0.5697125697125698
grafo11460.37,132.82089,25.0,149.36426,12.0114,158.1615,0.08415128,0.20899141,0.5830115830115832
grafo11461.35,107.31929,11.0,147.13148,5.1681123,113.820854,0.09062561,0.22712788,0.6221428571428572
grafo11462.39,188.50227,22.0,160.8856,10.912934,154.92223,0.11774437,0.27622354,0.7549145299145299
grafo11463.33,132.79776,12.0,117.86859,6.34381,94.20247,0.10090565,0.32354423,0.6156565656565656
grafo11464.35,114.807236,11.0,144.17479,5.3059254,124.61878,0.091926284,0.19958553,0.6468707482993197
grafo11465.34,85.251236,4.0,140.31703,1.9521176,93.15778,0.07706143,0.17617565,0.4395658263305323
grafo11466.39,136.0777,10.0,168.9769,4.765306,135.41139,0.10051133,0.19928782,0.6402930402930402
grafo11467.37,110.37112,7.0,137.36932,3.7946186,112.08712,0.08692468,0.18175106,0.5315315315315315
grafo11468.36,125.99162,18.0,143.52505,7.971555,127.60241,0.09319197,0.22644304,0.5480158730158731
grafo11469.96,1164.7632,138.0,373.88397,70.57827,704.5481,0.16352342,0.3430416,0.8109250992063493
grafo11470.91,1044.6759,151.0,372.82956,77.46387,670.081,0.18445303,0.34356612,0.8238444095586953
grafo11471.91,1137.6205,195.0,385.86765,106.67757,711.78204,0.15453196,0.38803893,0.8521847200418629
grafo11472.91,1128.1101,167.0,368.9805,94.33918,685.4094,0.18375362,0.36165252,0.8431972789115647
grafo11473.37,134.73367,7.0,153.81058,4.4261284,113.54446,0.086591445,0.22153305,0.5467824967824969
grafo11474.41,132.69092,4.0,168.7725,1.0156546,126.197754,0.09572652,0.17340066,0.46829268292682924
grafo11475.35,142.45964,17.0,162.39403,9.585812,146.19965,0.1251999,0.2292886,0.6022448979591837
grafo11476.32,71.373344,4.0,114.77265,1.4136035,81.957954,0.08515476,0.13810623,0.303125
grafo11477.36,117.66165,17.0,141.84937,8.474058,129.69295,0.09523059,0.20293723,0.7125000000000001
grafo11478.39,187.28757,27.0,151.60136,14.411355,155.75233,0.14469896,0.28714463,0.7256105006105007
grafo11479.37,131.63683,13.0,164.58046,6.5581074,131.02036,0.11240117,0.22421569,0.5291720291720292
grafo11480.93,1033.528,93.0,375.024,45.877213,554.2561,0.14426434,0.35358882,0.7390424987199182
grafo11481.32,95.70258,8.0,134.20927,3.8891969,108.05604,0.08127741,0.17870687,0.5227430555555557
grafo11482.39,132.37756,12.0,155.53809,6.8648186,125.33971,0.089244515,0.23236857,0.5754273504273505
