graph_id,stress,xing,xangle,iangle,ring
grafo6446.57,144.96133,13.0,7.262585,229.4591,156.7397
grafo6447.87,617.8942,98.0,54.500282,375.98337,525.5419
grafo6448.80,430.67047,19.0,7.499313,355.1106,293.71957
grafo6449.51,148.02417,13.0,4.377017,210.91667,175.3659
grafo6450.37,62.23197,7.0,3.9402118,158.2664,90.7501
grafo6451.47,133.04039,26.0,12.592522,182.46336,187.10684
grafo6452.58,244.731,33.0,17.96746,239.18831,231.19806
grafo6453.49,55.90443,1.0,0.31066024,204.07385,90.563354
grafo6454.60,179.09735,15.0,8.11123,232.62402,199.92734
grafo6455.39,101.87962,13.0,4.5905137,155.9962,130.14493
grafo6456.58,238.73628,55.0,32.90086,220.9239,269.89294
grafo6457.58,238.4878,48.0,22.778084,226.44232,269.23114
grafo6458.40,127.02824,21.0,9.882973,161.73763,166.91005
grafo6459.57,275.08868,31.0,16.793375,228.65317,219.64418
grafo6460.40,86.57448,18.0,8.725525,161.48506,140.21367
grafo6461.48,113.03332,11.0,6.03207,198.44443,143.46333
grafo6462.46,84.556114,8.0,2.5368679,182.46877,118.91688
grafo6463.84,515.6834,36.0,16.359499,354.07852,375.6024
grafo6464.42,90.923996,11.0,3.9868355,158.11855,126.96104
grafo6465.39,82.02051,6.0,2.9250355,163.18613,102.471985
grafo6466.51,153.70668,12.0,3.450573,199.98076,155.48514
grafo6467.38,51.34674,2.0,1.1491592,157.60655,84.224556
grafo6468.83,643.0187,71.0,44.766163,329.721,419.1344
grafo6469.47,169.64522,44.0,21.551928,191.60806,221.22826
grafo6470.45,154.14748,37.0,18.199028,185.63835,205.53651
grafo6471.46,142.61377,18.0,8.944058,193.17834,160.29012
grafo6472.40,96.57624,19.0,10.018447,171.42339,143.44608
grafo6473.39,80.508095,12.0,5.0138006,162.41653,104.40331
grafo6474.46,120.97559,10.0,5.681391,186.14381,144.65764
grafo6475.51,146.6786,15.0,8.994452,206.765,164.12598
grafo6476.39,94.391525,13.0,3.993977,169.38524,128.24535
grafo6477.37,68.57576,4.0,1.8367758,162.91847,86.61231
grafo6478.38,87.054924,12.0,4.157999,145.48238,120.473366
grafo6479.38,92.14474,14.0,8.405083,155.49626,120.624306
grafo6480.38,84.70837,9.0,2.8608928,152.7164,123.37999
grafo6481.38,72.2511,7.0,3.8030524,152.38254,109.678734
grafo6482.87,622.6503,52.0,24.853987,353.21747,399.40506
grafo6483.60,259.952,50.0,21.925068,253.56845,277.4895
grafo6484.45,71.19254,5.0,2.6820269,202.64418,99.325294
grafo6485.40,94.44771,12.0,4.0366426,157.8323,107.53195
grafo6486.75,400.36542,53.0,27.139643,315.66687,390.46722
grafo6487.53,117.01357,8.0,3.4075596,205.60818,121.33424
grafo6488.49,134.15009,13.0,6.5054855,210.34512,172.79404
grafo6489.48,140.33205,20.0,9.019703,207.72331,179.64629
grafo6490.57,271.86594,41.0,19.454796,233.88188,258.09317
grafo6491.51,75.07946,3.0,1.9635856,210.20761,92.91943
grafo6492.38,64.395836,9.0,3.4215057,154.26129,101.91042
grafo6493.39,91.03123,13.0,6.936689,151.77612,111.65488
grafo6494.62,276.1262,34.0,17.728004,243.18509,248.80702
grafo6495.39,95.452614,23.0,12.01517,157.62123,135.52454
grafo6496.52,209.73566,49.0,25.876259,236.87563,234.63179
grafo6497.46,135.52753,27.0,14.033565,206.95285,166.90031
grafo6498.40,124.231255,21.0,10.769728,165.04231,135.50108
grafo6499.46,150.67052,35.0,17.157726,195.16447,179.26642
grafo6500.55,241.15181,35.0,15.527313,231.53249,253.49919
grafo6501.40,87.58711,6.0,3.4131808,168.14232,121.76574
grafo6502.77,390.91858,29.0,15.276716,325.29092,281.65063
grafo6503.59,195.46957,14.0,5.1578584,239.82591,175.26648
grafo6504.56,141.00507,13.0,6.6776967,231.53242,151.99251
grafo6505.80,555.2044,58.0,29.093153,339.58792,411.1538
grafo6506.80,559.5757,64.0,30.700394,337.58774,419.42584
grafo6507.59,203.03401,30.0,13.8196125,246.09457,222.79082
grafo6508.62,196.46991,12.0,5.7022314,262.9332,166.17133
grafo6509.38,74.67977,17.0,9.132578,157.41237,123.62872
grafo6510.49,99.99552,6.0,2.239265,214.87785,126.4099
grafo6511.46,88.81459,9.0,6.458138,185.64326,114.414986
grafo6512.46,133.56079,14.0,5.6205673,193.59041,139.67842
grafo6513.47,132.89954,9.0,3.8962986,192.04309,129.78073
grafo6514.39,118.24139,28.0,15.89544,170.8774,150.17238
grafo6515.47,113.07399,14.0,6.625587,207.73972,151.79913
grafo6516.35,94.28281,15.0,4.96824,127.167046,112.411575
grafo6517.35,61.618122,10.0,3.173563,130.48495,110.81341
grafo6518.85,553.158,44.0,20.198662,359.3963,398.17285
grafo6519.56,227.56541,35.0,13.880847,250.78471,235.69063
grafo6520.84,554.8478,57.0,34.060295,343.23248,401.1659
grafo6521.59,288.4655,55.0,25.266312,248.459,281.28635
grafo6522.59,279.4311,83.0,42.433723,250.31506,315.07697
grafo6523.47,153.03064,24.0,8.268866,186.64632,173.72327
grafo6524.45,141.19197,13.0,4.9334583,182.0856,162.38928
grafo6525.45,89.63439,5.0,1.606299,175.95084,95.60691
grafo6526.51,148.65436,11.0,4.5677314,201.4591,169.84196
grafo6527.69,406.42972,60.0,25.771406,277.5066,358.3136
grafo6528.72,316.62753,21.0,9.561739,292.38635,257.4161
grafo6529.54,168.47282,21.0,8.961017,220.19624,177.34624
grafo6530.41,94.631584,9.0,3.1882045,169.4992,135.87314
grafo6531.38,90.114845,12.0,5.259665,153.09724,123.502
grafo6532.83,645.2609,91.0,44.01185,339.87567,482.4924
grafo6533.83,644.0365,85.0,38.745213,341.392,482.63034
grafo6534.48,154.62057,15.0,7.9951572,198.41527,150.8345
grafo6535.49,141.31299,23.0,12.646627,201.21562,172.66994
grafo6536.93,584.6798,41.0,20.62769,399.30692,392.3991
grafo6537.46,87.18118,6.0,2.358089,200.3659,91.27359
grafo6538.81,393.99335,37.0,19.362284,348.57385,294.01813
grafo6539.47,158.76775,30.0,15.546284,187.29675,179.4862
grafo6540.56,183.60486,32.0,17.048655,246.5394,221.34503
grafo6541.39,109.45397,16.0,6.518824,159.47206,146.16583
grafo6542.79,340.35727,21.0,7.99675,329.93628,288.7399
grafo6543.37,89.871346,23.0,7.6239815,162.41812,137.99236
grafo6544.48,167.18207,12.0,5.866549,182.84459,163.15463
grafo6545.71,452.93616,35.0,16.236897,308.79846,329.26016
grafo6546.56,128.11841,7.0,4.526183,225.75902,158.91171
grafo6547.38,122.35287,43.0,21.756641,166.38289,182.09628
grafo6548.46,121.32865,15.0,6.6184826,192.34045,156.75034
grafo6549.45,137.05173,12.0,3.3108642,181.23962,152.04732
grafo6550.83,593.95074,99.0,50.924824,367.16025,482.2072
grafo6551.49,185.47035,24.0,9.547042,191.44685,174.63483
grafo6552.45,54.641155,2.0,1.7092794,196.14589,96.03218
grafo6553.46,158.57466,29.0,15.128655,201.57954,197.55287
grafo6554.48,194.59558,35.0,18.335814,195.19934,233.61569
grafo6555.50,152.04591,19.0,9.529316,198.3218,158.7532
grafo6556.60,295.7122,51.0,25.154074,242.61142,295.0247
grafo6557.45,111.59071,9.0,3.325758,180.37845,140.85324
grafo6558.67,318.19254,36.0,19.362005,269.48343,280.5358
grafo6559.38,40.398952,1.0,0.31610784,151.76105,76.92533
grafo6560.37,42.817955,1.0,0.4459651,141.88248,73.153915
grafo6561.48,169.46597,27.0,13.435618,194.99017,214.67322
grafo6562.98,814.2958,99.0,47.700214,411.51917,586.20306
grafo6563.44,117.26426,23.0,11.287177,180.12784,151.72845
grafo6564.42,95.69005,15.0,5.5275726,190.48737,136.53506
grafo6565.59,185.89017,17.0,10.130265,229.05814,172.46013
grafo6566.57,179.09094,18.0,7.8642035,230.77338,210.13931
grafo6567.60,275.47977,45.0,24.888655,239.14946,283.31912
grafo6568.56,171.50603,14.0,7.3607874,237.56764,191.07597
grafo6569.45,117.69604,17.0,8.687901,180.28844,140.36406
grafo6570.65,319.31204,52.0,24.991446,271.5051,329.9275
grafo6571.45,166.67345,56.0,31.77984,196.7157,215.66127
grafo6572.38,51.632534,2.0,0.5530641,160.42381,86.99523
grafo6573.77,381.39838,30.0,16.62069,351.6245,323.73267
grafo6574.47,140.5195,23.0,11.812351,198.0787,168.72878
grafo6575.68,399.22607,76.0,40.70124,287.89456,386.43732
grafo6576.49,101.28129,10.0,5.2117543,212.56683,122.0603
grafo6577.38,52.712154,3.0,1.3410714,145.21916,90.66358
grafo6578.38,96.07764,15.0,7.922532,156.09138,135.75691
grafo6579.38,78.59978,8.0,3.129357,135.19936,113.58392
grafo6580.51,197.82889,21.0,10.984872,204.8352,198.5175
grafo6581.61,306.2282,75.0,37.038685,260.32965,344.0134
grafo6582.49,162.07738,15.0,8.539583,203.62787,169.37556
grafo6583.61,227.05064,22.0,10.699376,235.4996,240.53899
grafo6584.61,228.5468,24.0,12.696367,236.63992,243.12602
grafo6585.97,773.97076,91.0,47.305836,384.0024,527.158
grafo6586.48,153.9719,30.0,13.711245,201.06117,195.8361
grafo6587.45,99.98022,5.0,3.4033103,172.45834,113.2365
grafo6588.49,125.88341,10.0,4.4756484,203.40805,156.42487
grafo6589.37,91.54587,12.0,7.0417595,150.8075,113.03211
grafo6590.38,63.97103,4.0,1.2550728,166.49219,120.37792
grafo6591.55,229.01404,24.0,10.90527,223.8586,225.36
grafo6592.55,229.4612,27.0,9.783707,223.02823,225.14671
grafo6593.38,94.01899,13.0,5.999969,155.84476,117.174095
grafo6594.50,185.93324,53.0,26.966711,196.98436,227.80162
grafo6595.38,136.0778,29.0,11.748911,140.89095,149.3714
grafo6596.38,55.40858,3.0,0.6275795,149.08682,89.86304
grafo6597.49,156.33365,24.0,9.636709,216.87932,200.72154
grafo6598.71,443.55984,74.0,36.677467,299.0428,411.2434
grafo6599.36,71.22885,11.0,2.8513944,145.73628,104.85468
grafo6600.47,159.40294,30.0,13.406724,191.48671,187.71013
grafo6601.46,128.76065,20.0,7.239481,181.73515,167.99438
grafo6602.76,480.3172,68.0,32.351234,310.85684,406.1937
grafo6603.49,209.32585,75.0,40.516212,194.31155,265.02063
grafo6604.38,51.221565,3.0,0.88337463,171.96686,85.36119
grafo6605.46,120.21023,12.0,5.5732594,188.19925,140.80495
grafo6606.70,406.89056,52.0,28.901836,315.12347,374.42987
grafo6607.51,129.49577,7.0,3.5895395,214.2951,162.82288
grafo6608.53,214.48012,43.0,24.33467,221.8766,244.33275
grafo6609.54,197.27383,20.0,14.669407,228.91716,175.88643
grafo6610.45,144.18114,24.0,10.339749,180.6946,191.31175
grafo6611.37,104.45112,23.0,10.728311,151.44353,141.36197
grafo6612.59,263.6783,45.0,21.795895,258.05292,255.82072
grafo6613.59,262.30252,42.0,15.912933,264.2117,255.68042
grafo6614.74,351.6084,34.0,18.20097,319.1628,318.89474
grafo6615.46,152.68709,25.0,10.607036,199.55705,180.30214
grafo6616.45,132.04985,33.0,17.095518,199.2906,172.64137
grafo6617.84,594.4563,79.0,39.318893,345.6369,472.78915
grafo6618.82,472.93054,39.0,18.807165,337.43964,333.27713
grafo6619.48,107.270615,13.0,8.159275,203.80544,122.98195
grafo6620.56,167.14346,21.0,14.556296,246.91902,188.53217
grafo6621.60,274.10266,40.0,20.359259,247.68341,245.90964
grafo6622.68,223.82767,7.0,2.6907032,286.14218,189.11745
grafo6623.59,252.39217,20.0,8.469692,251.74149,194.3768
grafo6624.59,252.0416,21.0,9.731105,243.25291,194.24013
grafo6625.99,878.6762,131.0,69.82788,424.4509,692.6931
grafo6626.54,141.57312,12.0,7.977788,219.37315,161.79834
grafo6627.57,230.26105,45.0,22.437275,230.94406,253.11456
grafo6628.46,149.94675,18.0,8.724276,189.34473,182.07545
grafo6629.37,75.16871,9.0,5.866437,160.00629,98.03624
grafo6630.56,173.13947,15.0,6.0717907,233.75453,163.42792
grafo6631.46,123.62575,18.0,11.269609,197.05351,135.56631
grafo6632.46,116.41238,18.0,8.702937,200.29105,155.06635
grafo6633.53,199.52496,31.0,15.382044,225.08566,230.8379
grafo6634.47,87.97342,4.0,1.9407256,202.2957,114.433624
grafo6635.56,183.81993,19.0,10.067704,213.31589,196.12584
grafo6636.56,182.63724,19.0,10.300294,210.41273,195.3347
grafo6637.59,213.29852,12.0,5.5932274,254.74231,173.30956
grafo6638.48,101.9338,9.0,4.14264,196.43614,135.77658
grafo6639.48,131.77275,15.0,6.819385,203.80121,156.74242
grafo6640.79,474.93018,54.0,22.920042,337.327,393.1811
grafo6641.40,103.11378,15.0,8.548975,155.28923,135.4944
grafo6642.35,53.9455,5.0,1.4700553,148.12892,82.57341
grafo6643.34,59.138977,4.0,1.4745197,129.60074,97.15199
grafo6644.38,68.299934,8.0,4.1069655,149.05717,108.1273
grafo6645.47,209.14445,77.0,46.126297,193.3113,263.3755
grafo6646.77,500.1044,72.0,35.048485,334.24197,414.48218
grafo6647.97,724.99243,66.0,29.660112,397.52936,487.36655
grafo6648.56,179.67618,25.0,11.949639,218.4859,188.92322
grafo6649.56,178.69916,22.0,9.433368,214.35825,187.80812
grafo6650.54,141.94122,10.0,3.665104,235.7842,162.13847
grafo6651.54,134.91576,9.0,6.5035887,244.45709,157.3332
grafo6652.54,215.15517,30.0,14.957842,197.63692,211.11209
grafo6653.49,164.62764,21.0,16.743502,207.02788,187.65305
grafo6654.87,674.7032,86.0,44.72957,383.51413,519.52686
grafo6655.38,91.93149,15.0,5.680181,167.59998,142.15024
grafo6656.38,44.850266,0.0,0.0,158.39705,77.01828
grafo6657.59,290.23636,32.0,14.108063,229.67276,247.70557
grafo6658.59,285.79797,31.0,15.742755,231.38591,243.4627
grafo6659.36,130.15953,27.0,13.800234,137.01022,159.8147
grafo6660.98,852.8302,99.0,54.292446,395.27832,610.1329
grafo6661.55,180.31877,21.0,9.273221,240.24736,195.67758
grafo6662.46,142.1131,22.0,9.169394,187.37083,174.4679
grafo6663.39,75.6863,6.0,2.0274413,168.61795,96.9276
grafo6664.47,109.58832,14.0,6.2790346,194.67603,157.20274
grafo6665.46,121.882706,16.0,7.859515,213.6999,158.44574
grafo6666.37,62.384697,6.0,2.0796304,159.64342,88.95463
grafo6667.77,532.4004,98.0,46.211174,333.34296,450.38577
grafo6668.49,103.970535,8.0,3.5461473,202.14893,136.32149
grafo6669.64,331.91846,35.0,16.554415,258.65662,273.3132
grafo6670.84,559.3555,76.0,33.697598,361.51697,478.63028
grafo6671.36,57.19984,6.0,1.7838956,146.44968,95.92062
grafo6672.48,144.11888,18.0,7.9814577,187.56772,159.4475
grafo6673.57,218.75531,21.0,8.32064,250.59535,216.62698
grafo6674.46,137.05737,15.0,6.230061,184.92598,170.79375
grafo6675.44,130.06073,19.0,7.124941,170.50494,147.62642
grafo6676.68,253.98662,21.0,10.063845,280.58786,240.75269
grafo6677.37,42.086285,1.0,0.47048062,167.65254,71.459114
grafo6678.46,68.310196,1.0,0.07440236,205.06404,103.75771
grafo6679.82,603.9111,73.0,42.596428,337.43478,440.56607
grafo6680.60,281.37683,34.0,16.424217,252.12363,252.54633
grafo6681.75,461.93372,84.0,37.2984,298.85114,416.25177
grafo6682.63,160.87328,9.0,4.238866,264.07788,175.04332
grafo6683.58,142.4156,9.0,3.3445313,240.54834,153.34329
grafo6684.56,166.45984,26.0,15.125734,217.43622,190.47516
grafo6685.47,126.17651,12.0,4.0910077,175.34695,165.45886
grafo6686.42,116.30437,18.0,10.006479,182.33104,139.21193
grafo6687.51,189.51765,35.0,15.54117,223.49725,230.22212
grafo6688.46,154.91142,26.0,11.569866,176.25536,177.61317
grafo6689.48,159.20425,9.0,3.0548394,194.56,140.00993
grafo6690.58,168.45984,7.0,3.9615905,223.6826,183.76935
grafo6691.47,184.80011,38.0,15.56632,188.69077,202.67213
grafo6692.46,164.46648,32.0,16.335905,189.47305,200.45248
grafo6693.58,174.1839,14.0,9.349212,243.98776,162.19843
grafo6694.89,510.00024,26.0,13.40344,370.48242,345.852
grafo6695.59,228.08165,33.0,15.451464,262.98584,247.2096
grafo6696.47,168.44125,34.0,14.80059,200.25099,218.74736
grafo6697.42,119.822044,16.0,6.513002,171.2152,140.82828
grafo6698.37,88.54538,16.0,5.8197255,131.2593,126.69764
grafo6699.46,163.28662,43.0,24.956915,199.11427,209.4462
grafo6700.75,447.74603,44.0,20.77289,319.15784,354.31543
grafo6701.47,171.73726,43.0,18.801188,208.01735,228.95035
grafo6702.52,162.4049,24.0,10.436981,213.7695,203.64444
grafo6703.52,159.75653,24.0,9.825419,211.4431,204.24492
grafo6704.47,107.816895,10.0,3.8471155,185.25208,140.60551
grafo6705.51,103.84866,6.0,3.2045302,221.95477,124.666695
grafo6706.52,169.29683,15.0,7.645082,212.38918,173.29266
grafo6707.49,121.46036,17.0,7.2063603,190.22295,155.43207
grafo6708.49,158.19612,21.0,7.9076614,207.02466,186.42393
grafo6709.47,118.40217,7.0,3.3851745,201.61566,126.208336
grafo6710.73,324.64658,27.0,12.155972,304.58734,270.23166
grafo6711.81,430.23157,32.0,18.098637,341.4024,306.23083
grafo6712.37,30.309006,0.0,0.0,155.78923,60.248493
grafo6713.48,150.47606,29.0,16.58867,205.8528,197.08998
grafo6714.72,426.12708,33.0,15.1852,291.6021,322.1432
grafo6715.52,223.13297,36.0,19.115894,206.06548,223.21527
grafo6716.46,99.9414,13.0,6.0874114,187.42474,134.02425
grafo6717.38,76.77709,7.0,3.641273,144.99106,103.30295
grafo6718.59,180.34631,9.0,4.2091227,243.80052,193.52605
grafo6719.42,111.343864,18.0,5.8141255,171.0484,155.68076
grafo6720.79,440.2347,40.0,19.76387,310.6181,334.82532
grafo6721.56,249.87396,46.0,22.241177,235.60202,246.78143
grafo6722.58,212.03828,10.0,2.910189,236.1682,187.56563
grafo6723.46,177.27267,23.0,9.4576025,192.09914,205.52306
grafo6724.46,145.45363,28.0,13.628421,195.74121,187.39201
grafo6725.86,632.1587,41.0,18.725443,377.33664,415.85907
grafo6726.47,108.41614,9.0,3.030339,194.98186,136.17339
grafo6727.38,67.54254,3.0,0.6386255,152.89275,102.93501
grafo6728.60,263.54214,17.0,7.519427,256.72525,219.57933
grafo6729.38,87.08384,17.0,8.297936,149.1213,127.9726
grafo6730.38,86.28928,13.0,4.047017,155.35083,133.58737
grafo6731.51,196.20125,28.0,14.037603,188.71342,191.60094
grafo6732.54,184.6506,20.0,9.993152,232.17752,187.49158
grafo6733.57,117.25965,5.0,2.272943,241.13844,140.51793
grafo6734.38,42.40519,3.0,1.0538749,158.311,65.61645
grafo6735.65,322.53262,42.0,17.635826,289.01685,320.757
grafo6736.38,76.279144,14.0,6.346323,159.43748,123.843605
grafo6737.49,112.42737,18.0,7.4523096,211.95413,148.35391
grafo6738.47,165.06314,39.0,23.045795,195.22992,220.65434
grafo6739.46,154.04446,32.0,13.78862,198.1933,191.29723
grafo6740.50,124.81267,16.0,7.4151874,192.84311,166.2685
grafo6741.55,265.0529,56.0,27.713787,232.02933,274.8801
grafo6742.77,428.77054,53.0,32.43407,322.25455,358.14127
grafo6743.82,548.89954,43.0,23.432173,339.28967,363.78748
grafo6744.46,90.07606,9.0,3.322102,192.90181,128.17355
grafo6745.35,108.88007,27.0,12.444785,155.0082,148.52376
grafo6746.38,76.80955,10.0,4.6286983,155.47183,114.5089
grafo6747.51,149.24843,18.0,7.833918,211.62196,162.89105
grafo6748.38,113.42702,17.0,6.5451484,152.14429,137.8946
grafo6749.86,334.6422,16.0,7.7911506,378.08267,298.5746
grafo6750.49,187.54427,61.0,33.419746,192.49762,245.36436
grafo6751.72,314.34027,27.0,16.467407,284.68048,262.54987
grafo6752.39,93.46242,8.0,3.5258443,155.17645,128.7182
grafo6753.62,328.26074,66.0,33.807007,257.12686,329.80206
grafo6754.50,105.20099,10.0,4.14708,189.25745,117.9687
grafo6755.48,111.010826,8.0,4.8934507,196.93478,130.89067
grafo6756.38,84.20784,16.0,7.398076,166.748,134.4563
grafo6757.58,249.52753,50.0,26.344797,248.7188,280.4062
grafo6758.46,161.86758,30.0,12.32887,191.52432,207.668
grafo6759.52,116.1936,6.0,1.218704,219.3857,122.69566
grafo6760.54,126.50545,11.0,6.0971355,214.48335,138.36787
grafo6761.78,493.61273,53.0,21.195683,356.98862,406.2239
grafo6762.34,71.0566,7.0,3.3054357,134.51471,106.690636
grafo6763.40,122.56402,29.0,12.9488325,167.01895,171.32884
grafo6764.94,623.0145,52.0,26.484776,369.46716,408.17273
grafo6765.68,339.64447,26.0,12.432596,278.14856,268.63596
grafo6766.85,521.7486,43.0,14.981842,356.63214,392.38718
grafo6767.53,181.58183,28.0,11.33989,215.66267,201.67526
grafo6768.50,165.86147,18.0,7.7903614,230.49199,180.10681
grafo6769.61,288.98154,44.0,20.408169,252.6588,288.0081
grafo6770.46,96.37079,12.0,6.0412273,191.67899,140.73691
grafo6771.46,109.25444,12.0,7.9156113,193.98485,130.0458
grafo6772.75,418.38187,63.0,34.84921,318.99493,370.02783
grafo6773.53,189.92337,28.0,15.537939,198.54619,203.43602
grafo6774.48,145.50862,20.0,11.734683,188.09639,155.34032
grafo6775.50,138.93248,12.0,5.007006,212.0794,169.58356
grafo6776.46,190.77452,46.0,26.185293,199.55241,235.92926
grafo6777.65,278.12387,21.0,8.338135,271.60458,241.33963
grafo6778.37,75.85798,9.0,4.7636743,160.27115,102.26123
grafo6779.77,443.74017,38.0,21.014141,316.37442,326.80655
grafo6780.50,190.51297,34.0,18.550354,215.0154,230.10242
grafo6781.47,136.17598,23.0,10.824264,181.19873,185.84608
grafo6782.46,140.18355,31.0,13.703296,183.30481,181.795
grafo6783.38,82.98936,6.0,1.7653213,156.73059,97.300385
grafo6784.55,192.34972,22.0,11.716982,246.61516,207.6771
grafo6785.37,104.319435,13.0,4.350743,145.28343,146.68648
grafo6786.45,136.98064,39.0,17.407167,190.00838,189.07921
grafo6787.47,134.2255,11.0,4.491183,182.34291,136.04498
grafo6788.55,141.40138,7.0,4.6954823,246.58595,131.3063
grafo6789.55,140.96355,4.0,1.76356,239.6312,129.81544
grafo6790.46,189.1474,61.0,36.33713,189.00238,241.45807
grafo6791.59,233.10739,30.0,15.419543,241.0541,228.52124
grafo6792.59,230.05954,25.0,10.474443,251.10017,225.91762
grafo6793.67,394.88733,70.0,26.809526,279.71182,384.64957
grafo6794.48,229.5233,37.0,16.619127,196.8921,243.18886
grafo6795.38,90.1479,11.0,3.8998537,146.48299,112.355385
grafo6796.37,62.958424,10.0,3.970655,143.10753,104.990204
grafo6797.39,89.962814,19.0,8.373775,158.74312,144.20923
grafo6798.37,97.27377,12.0,8.138291,140.3487,119.27635
grafo6799.36,50.253433,5.0,1.5687356,157.10286,72.70186
grafo6800.53,176.94687,32.0,15.190934,241.5337,207.80434
grafo6801.55,229.29196,34.0,15.643031,220.82585,244.03949
grafo6802.74,398.915,49.0,22.940348,312.1146,332.5953
grafo6803.61,253.10605,44.0,18.284977,227.11658,258.10385
grafo6804.48,159.18263,17.0,8.513271,197.86113,156.6648
grafo6805.62,177.36412,17.0,7.994348,257.74243,182.98514
grafo6806.83,485.58905,61.0,32.5923,338.62155,392.91718
grafo6807.38,79.53948,9.0,4.5738487,156.12512,110.916435
grafo6808.39,66.147156,6.0,2.70619,152.49745,82.01967
